"gbifID","basisOfRecord","continent","countryCode","stateProvince","county","municipality","locality","decimalLatitude","decimalLongitude","scientificName","genus","specificEpithet","infraspecificEpithet","fromfile"
"15fe3b44-a5ac-44df-b31f-5383636394e3",NA,NA,"US","california","san benito",NA,"Tres Pinos",36.79,-121.321,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"ab739fb0-5e79-4b87-a829-7ffea7ee9550",NA,NA,"US","california","alpine",NA,"1 mi w, along state highway 89 Mono County line",38.6757971387252,-119.620804679535,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"dd778a07-855d-404b-863d-99492ed76b00",NA,NA,"US","california","glenn",NA,"Plaskett Meadows",39.7278778250653,-122.844111409764,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"2d2e6bac-1be3-4c9d-b0b3-c0a39cd5e85e",NA,NA,"US","california","san mateo",NA,"Jasper Ridge Biological Preserve, Stanford University",37.4089,-122.232,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"b7b8660d-4965-4ec7-98b3-a1e8794f960a",NA,NA,"US","california","fresno",NA,"Clovis",36.8205,-119.6837,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"d9feac12-b4f6-42cc-a475-d08bbab57b59",NA,NA,"US","california","butte",NA,"Chico. Sierra Nevada foothills within upper Bidwell Park in Chico on the east-side addition off Hwy. 32. Collected along the Guardian Trail between the Pine and Bloodypin Trails",39.7969444444444,-121.722222222222,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"93ff7ddb-1845-4f38-bf79-3522863b999b",NA,NA,"US","california","tehama",NA,"south exposure of upper Brokeoff formation, rock-strewn Brokeoff Mountain; Lassen Volcanic National Park, Brokeoff Mountain",40.438881213072,-121.554292209784,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"64ca73c1-44ac-4ed5-9464-f029ca488009",NA,NA,"US","california","santa cruz",NA,"Sunset Beach State Park",36.8666666667,-121.8166666667,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"7b0180d5-e459-4be3-ae89-7cc921a77eb7",NA,NA,"US","california","ventura",NA,"Half Moon Cmpgrd near Piru Crk, E of Thorn Meadows",34.6508,-119.0675,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"14b64801-ad3e-4ac2-9e89-fec51093f4ed",NA,NA,"US","california","inyo",NA,"Eastern Sierra Nevada, Eastern Sierra Nevada: approx. 2 mi. N. of 1st Falls at Grouse Spr along trail to Baker Lakes, Big Pine Canyon.. Elev. 9705 ft.",37.1391413856726,-118.44910968781,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"29c3421d-0f61-41dd-81a6-7ada976be440",NA,NA,"US","california","trinity",NA,"Weaverville",40.731,-122.942,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"0c424a39-9833-4db6-89ff-da14df7cf32a",NA,NA,"US","california","santa barbara",NA,"vicinity Pelican Bay; Santa Cruz Island",34.0320440526741,-119.703302092807,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"ae4fee8e-642f-4566-aa2b-e677db6b723d",NA,NA,"US","california","santa barbara",NA,"Sierra Madre: Colson Cyn near turnoff to Tepusquet Cyn, E of Santa Maria",34.941,-120.2073,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"7aa8b7e5-a41f-4664-ad16-5847db892487",NA,NA,"US","california","ventura",NA,"Along East Beach",34.2685,-119.279,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"a9e44cd8-c6cd-40a3-89d8-b750c30897e3",NA,NA,"US","california","los angeles",NA,"head of Laurel Canon Laurel Canon",34.1189,-118.3757,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"d635d858-ed27-410c-bbdf-8b8d0d456ba4",NA,NA,"US","california","ventura",NA,"San Nicolas Island: on mesa behind Fire Station #3 at airfield",33.2411307464426,-119.466539510238,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"9c4f5a0e-7d07-4cde-abeb-700f1d003477",NA,NA,"US","california","alpine",NA,"Markleeville guard station",38.694906,-119.780177,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"065d2fd0-d367-4768-a238-c78671382b31",NA,NA,"US","california","los angeles","Claremont","Claremont, California, altitude 400 ft",34.096676,-117.719778,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"cf975c16-1250-4508-a286-b89362b292b4",NA,NA,"US","california","nevadasierra",NA,"[Sierra Nevada,] near Little Truckee [River].",39.446072,-120.104087,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"a4b78f03-7545-421f-a0d3-48063339c463",NA,NA,"US","new jersey","cape may",NA,"Stone Harbor",39.050947,-74.757942,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"0496463d-9fd3-459a-ab17-764a90782af5",NA,NA,"US","new jersey","monmouth",NA,"Just W of Manalapan.",40.257595,-74.407635,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"1cb3c38e-33d0-4152-aa9c-4632ff5e8e90",NA,NA,"US","new jersey","burlington",NA,"Marlton",39.891225,-74.921832,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"735cac38-981a-4ebe-a4d0-cb01d42c3e84",NA,NA,"US","new jersey","somerset",NA,"Watchung",40.63788,-74.450986,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"31e8ab74-fb9f-47f5-86f6-d6eb12518b5d",NA,NA,"US","new jersey","mercer",NA,"Princeton",40.348718,-74.659047,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"68ef4a17-7731-4d69-892e-968ed805f085",NA,NA,"US","new jersey","warren",NA,"0.5 mi NE of Uniontown",40.725778,-75.133692,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"03ff4223-36da-4dd0-a9ba-fe3cdf240179",NA,NA,"US","new jersey","burlington",NA,"Canal entrance at Bordentown",40.151921,-74.716343,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"63ab1bf1-40c5-4245-87b7-51f8bc28a69b",NA,NA,"US","new jersey","monmouth",NA,"at Allaire",40.158447,-74.125418,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"e134d05b-4c63-47fe-88bc-564f5a945bc3",NA,NA,"US","new jersey","burlington",NA,"along SW Branch of Rancocas Creek, 0.75 miles NE of Marlton",39.897641,-74.905751,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"dec52b4a-1f82-4b97-92ad-ee9123c1a150",NA,NA,"US","new jersey","salem",NA,"along Delaware River, near Kellys Point, S of Pennsville",39.645096,-75.541665,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"336d3261-7e8e-47a5-9025-16acefee1f70",NA,NA,"US","new jersey","monmouth",NA,"just SW of Hillsdale",40.337477,-74.231282,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"adc5a99c-92cc-4700-be00-1256bfc6c591",NA,NA,"US","new jersey","warren",NA,"1 mile W of Oxford Furnace",40.807502,-75.013602,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"79559270-5f02-4a95-92ec-f96c1f9f9cc5",NA,NA,"US","connecticut","fairfield","Redding",NA,41.30502,-73.3914,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"70358d53-d01f-4ffe-88a9-a40314d95305",NA,NA,"US","connecticut","new haven","Waterbury","na",41.55826,-73.03601,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"b7dd23ef-618c-4a9d-9ac2-00eb29a03a3b",NA,NA,"US","connecticut","fairfield","Danbury",NA,41.40136,-73.47053,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"4f48e762-fbc4-4214-b8d2-cb0eb31eb396",NA,NA,"US","connecticut","litchfield","Torrington","na",41.83494,-73.12807,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"217b4fcf-d56f-4738-9629-c25bcac507dc",NA,NA,"US","pennsylvania","beaver",NA,"1 miles SSW of Darlington",40.796119,-80.429893,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"4e2a3592-0d35-4727-a6b4-179a0f59d8b7",NA,NA,"US","pennsylvania","mckean",NA,"Along Marilla Brook, 5 mi. W of Bradford",41.954056,-78.740218,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"345267e8-24c3-42b5-89c1-43d2b7428db3",NA,NA,"US","pennsylvania","clarion",NA,"1.8 mi. ENE of Sligo",41.119207,-79.458061,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"7b202361-d822-435e-9983-c95a47d11a10",NA,NA,"US","pennsylvania","montour",NA,"1.5 miles NNW of Exchange",41.133157,-76.694886,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"6a554832-2cc7-44c8-bcb1-9b6a2ac09355",NA,NA,"US","pennsylvania","clinton","Hyner","Hyner, Dry Run Road",41.33166,-77.64416,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"15d50f9e-b9c9-4024-b3eb-314be4d3a183",NA,NA,"US","pennsylvania","butler",NA,"1 mile W of Butler",40.861174,-79.914494,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"3c1ccce0-1fa7-4907-8778-1eb18e2e6a1b",NA,NA,"US","pennsylvania","lycoming",NA,"saddle of Bald Eagle Mt., 1 mi. SE of Sylvan Dell",41.220388,-76.927174,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"0e4dbe35-14cf-4456-a3f1-41dc8e8ed231",NA,NA,"US","pennsylvania","lycoming",NA,"1.25 miles NW of Ellenton",41.552327,-76.821236,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"df0db281-216a-4604-b20d-83a2446331a0",NA,NA,"US","pennsylvania","northampton",NA,"2 miles NW of Newtown",40.816612,-75.396439,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"3fb7de95-a9fc-4ce7-9846-d3757c05e7e3",NA,NA,"US","pennsylvania","clarion",NA,"along Deer Creek, just SW of Shippenville",41.243501,-79.465614,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"f48a5c5e-8d5d-447c-935e-678a133e4af9",NA,NA,"US","pennsylvania","tioga",NA,"2 miles WNW of Little Marsh",41.885362,-77.439214,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"6c87eee1-a494-4861-aba5-e7d915ce091b",NA,NA,"US","pennsylvania","tioga",NA,"along Route 6, Rexford",41.752559,-77.503549,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"1b1c0a88-fb45-46e6-a6a4-a3012a61a9eb",NA,NA,"US","pennsylvania","westmoreland",NA,"Hempfield Township: ca 1 mi SE of Adamsburg & US 30 on Monkey Wrench Road, Edna No. 1 area",40.3,-79.65138889,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"c72c56d5-8f93-4dab-b6b8-5aa8d86dae98",NA,NA,"US","pennsylvania","susquehanna",NA,"1.2 mi N of town of Thompson on Rt 171, Florence Shelly Preserve, in the unmowed field approximately 0.5 mi down public access road E of junction of Stack Rd and Rt 171.",41.881081,-75.514349,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"966ad110-0679-4df7-a997-59032cc9cf83",NA,NA,"US","pennsylvania","armstrong",NA,"3 miles NW of Yatesboro",40.830799,-79.374818,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"1b509888-ff33-4662-bec4-a99065878d2d",NA,NA,"US","pennsylvania","erie",NA,"2.7 km NNW of Lowville, just W of French Creek, Lowville Fen",42.04416667,-79.83805556,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"f8a15eef-d66f-4c6e-8066-21ee23c59c76",NA,NA,"US","pennsylvania","indiana",NA,"Blacklick Twp, ca 4 mi N of Blairsville on PA 217, near junction with Greys Run and Hopewell Church",40.44592,-79.26981,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"1127adcb-f7aa-456b-8bb9-0f7f7183c2e2",NA,NA,"US","pennsylvania","potter",NA,"Galeton",41.73437,-77.6452,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"240305dd-3b3c-4994-9725-0b83b7c91ec9",NA,NA,"US","pennsylvania","somerset",NA,"3 km SW of Bakersville",40.02452,-79.2327,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"163f3eb2-2572-411d-8c1c-4ba9966bad4a",NA,NA,"US","pennsylvania","berks",NA,"0.75 mi SW of McKnights Gap",40.36158,-75.89888,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"9e427978-caeb-4840-8305-f9cd6f732b26",NA,NA,"US","pennsylvania","warren",NA,"North Warren",41.87621,-79.15327,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"c9ef24c4-f955-4a41-9ed3-cb24dd914ff9",NA,NA,"US","pennsylvania","pike",NA,"2.5 miles N of Shohola Falls, P. O.",41.427151,-74.966003,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"6e535042-9a7e-42ba-b6cf-e4f8521e3c23",NA,NA,"US","pennsylvania","susquehanna",NA,"4 miles N of New Milford",41.930535,-75.727132,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"988c36fe-2c33-4b9c-ac19-5f35631e0fcd",NA,NA,"US","pennsylvania","allegheny",NA,"near Stoops Ferry, Moon Twp",40.538123,-80.199781,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"f8bd388e-9bd9-488b-9094-b0b6f4c68d88",NA,NA,"US","pennsylvania","union",NA,"2.5 miles NE of Mazeppa",41.009307,-76.954366,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"d6092659-fa97-4bd7-8755-10e74c128603",NA,NA,"US","pennsylvania","lancaster",NA,"Lancaster",40.037876,-76.305514,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"71e67d84-e692-4c4e-859e-03a97bc3df80",NA,NA,"US","pennsylvania","lancaster",NA,"1.75 miles NE of Safe Harbor",39.948033,-76.356017,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"3cfc2cf2-992c-4e31-b7ee-9dd2c8d1bb3e",NA,NA,"US","pennsylvania","lancaster",NA,"0.5 mile NW of Salunga",40.106053,-76.431384,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"9d5b9a27-092e-496a-bb35-2caac88f1daa",NA,NA,"US","pennsylvania","lancaster",NA,"On the Welsh Mountains, between Churchtown and Beartown",40.117876,-75.927719,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"0be56f41-795e-4274-b2fc-3e01d2e08cbc",NA,NA,"US","pennsylvania","philadelphia",NA,"behind Memorial Hall, Fairmount Park",39.979509,-75.209173,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"8a9a6ff9-868f-4cf6-b5c3-d91fba42dd30",NA,NA,"US","pennsylvania","montgomery",NA,"along Schuylkill River within 0.5 mi. E of Linfield",40.209981,-75.560168,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"19bb64b8-c627-477b-bc42-c06a37e4528a",NA,NA,"US","pennsylvania","mercer",NA,"Mercer Bog, 2 mi. SW of Mercer",41.206506,-80.267033,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"dcc8cd88-e10a-4039-b88d-bf3e90883b2c",NA,NA,"US","pennsylvania","philadelphia",NA,"Indian Creek Farm, Haddington",39.96864,-75.25574,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"22f12e41-f878-4389-a599-65d8e1503259",NA,NA,"US","pennsylvania","berks",NA,"1 1/2 miles N of Lenhartsville",40.59461,-75.887981,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"b70a7e11-658b-4a42-9ff2-5551250f8fd1",NA,NA,"US","pennsylvania","lehigh",NA,"L.V. Railroad tracks about 1 5/8 miles ESE of Hoffman, post office",40.696037,-75.626969,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"0b9912a3-4bf8-4e1d-b3b8-9681c90c80d8",NA,NA,"US","pennsylvania","lancaster",NA,"3 miles N of Churchtown",40.176634,-75.964664,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"d55d684a-b5fe-4e1b-ac0d-b1980b883b1f",NA,NA,"US","pennsylvania","lehigh",NA,"1 mile W of New Tripoli",40.680926,-75.770968,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"5f8269d1-6947-4be4-bfeb-0bdffc1b9365",NA,NA,"US","pennsylvania","berks",NA,"2 miles SE of Greenawald",40.582928,-75.845151,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"7463d688-b5aa-422b-afce-bcc8e66c9233",NA,NA,"US","massachusetts","nantucket","Nantucket",NA,41.2785774,-70.0994606,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"110138f5-21d4-4a02-9c84-b79572ff3978",NA,NA,"US","massachusetts","dukes","Chilmark",NA,41.3448007,-70.7447472,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"5f23a4ac-3bdf-4c11-b80f-d46325941551",NA,NA,"US","massachusetts","hampshire","Westhampton",NA,42.3028641,-72.7745399,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"375b52cb-f084-42c4-835f-c6bc62bf8d44",NA,NA,"US","massachusetts","hampshire","Huntington",NA,42.2362003,-72.875927,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"6d299e03-cb33-4474-a93a-2e646879f90c",NA,NA,"US","massachusetts","nantucket","Nantucket",NA,41.31079,-70.11468,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"19d75ef3-697a-4081-bfaa-2a55f6181688",NA,NA,"US","massachusetts","hampshire","Amherst","na",42.36447,-72.50686,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"76a4cec4-1529-4443-9a7d-21eea481fe57",NA,NA,"US","massachusetts","plymouth","Brockton","na",42.08106,-71.02317,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"fde15e91-0964-455e-936e-e50c2b8528e1",NA,NA,"US","massachusetts","berkshire","Williamstown","Hopper meadow",42.68476,-73.22833,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"b060e36c-9cd4-4506-b454-2a3124a75ead",NA,NA,"US","massachusetts","franklin","Deerfield","pit opposite Hoosac Rd.",42.52202,-72.60972,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"7a1ad05e-96fd-46bb-a29c-a41f0b1545a7",NA,NA,"US","massachusetts","worcester","Athol",NA,42.5959187,-72.2267532,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"e3c3e02c-269f-4083-9750-8e5c7ffc61ec",NA,NA,"US","massachusetts","worcester","North Brookfield","na",42.2695,-72.07794,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"14a12a2a-97a0-4646-b629-f3b83edb1b70",NA,NA,"US","massachusetts","hampden","Brimfield",NA,42.1228733,-72.2009087,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"ca74eb70-f4c2-4c94-b0bb-a1de4fef9140",NA,NA,"US","massachusetts","barnstable","Falmouth","na",41.58565,-70.59874,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"c307ab83-cdc9-45d6-9e8e-231c9172dd49",NA,NA,"US","massachusetts","barnstable","Truro","na",42.01222,-70.07526,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"c6505d8d-7711-4879-9fd4-a7c58ec70116",NA,NA,"US","new hampshire","rockingham","Rye","Rye Beach",43.01408,-70.76224,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"e7722bf7-96ab-41da-9545-c27912efcece",NA,NA,"US","new hampshire","grafton","Woodstock","na",43.99829,-71.73597,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"a2e334b7-5cfe-403b-916e-eb44eae21561",NA,NA,"US","new hampshire","rockingham","Portsmouth","na",43.05807,-70.78256,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"4455cbe9-d54f-49df-819b-ec6beba0a25c",NA,NA,"US","oregon","malheur",NA,"Leslie Gulch at Mud Springs",43.2993,-117.2581,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"ddf9fec9-356e-45f3-9a39-c599ba2ed91e",NA,NA,"US","idaho","owyhee",NA,"Bruneau Hot Falls",42.794867,-115.721217,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"47a762d0-64cb-4d52-b6e5-9dacf96ce509",NA,NA,"US","idaho","owyhee",NA,"Narrow canyon between Jump Creek and Wildcat Canyons in dry creek bed.",43.4659,-116.9001,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"2dac78c4-a2c9-44f6-b99e-aba4de507bc6",NA,NA,"US","idaho","cassia",NA,"Mt. Independence, vicinity of Independence Lake",42.201417,-113.66255,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"f7b85900-b0af-4948-8e52-97725fc902a3",NA,NA,"US","idaho","butte",NA,"Bird Canyon area along FS Rd. 214, east side of Lost River Range.",44.007052,-113.305863,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"bcb19b43-4bc9-4a99-b4d1-15cf6ca52080",NA,NA,"US","washington","walla walla",NA,"Two Sisters, Hwy 84.",45.933333,-118.25,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"f5cf319c-c388-421c-ba34-d8f322bb5710",NA,NA,"US","arizona","cochise",NA,"Chiracahua Mountains, jcn Cave Creek Rd / Barfoot Rd;",31.972377,-109.050995,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"8fda8e28-5fdf-4aed-8d12-7ca9e9d4ec53",NA,NA,"US","arizona","coconino",NA,"McAllister Ranch, Woody Mountain Rd.",35.14194,-111.75083,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"a2928e7c-30c9-4217-abf8-21680553c1f8",NA,NA,"US","wyoming","washakie",NA,"Tensleep Preserve, The Nature Conservancy. Southwest flank, foothills, of the Bighorn Mountains, about 10 miles east of Ten Sleep in north central Wyoming. In Canyon Creek Canyon where Cooks Creek Canyon joins Canyon Creek. (WGS84/NAD83).",44.00903,-107.29026,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"57b02b16-2582-4cad-9a0b-92fab719790b",NA,NA,"US","idaho","elmore",NA,"North Fork Boise River",43.71425,-115.6261,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"5d1a73e9-b409-44ce-9738-da3d78d8dc92",NA,NA,"US","montana","flathead",NA,"Pleasant Valley; Lost Trail NWR; on a gentle north-facing slope above Valley.",48.1748,-114.926,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"9dfbf597-1ea3-49b6-adef-df591b2d4cad",NA,NA,"US","arizona","coconino",NA,"NAU Campus;",35.191667,-111.655556,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"9bfcbc64-adaf-4cf2-8ee3-f63a24f43668",NA,NA,"US","wyoming","crook",NA,"Upper Sand Creek Botanical Area, ca. 0.5 air mile east-southeast of Sand Creek Crossing and ca. 1.4 air miles north-northwest of confluence of Spottedtail and Mallory Gulch; ca. 9 air miles south of Beulah",44.411049,-104.086106,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"646a5e8c-e3be-4a54-9e92-c1193f75773b",NA,NA,"US","oregon","malheur",NA,"Deer Flat Quad. <br/>~14 air mi. E-NE of McDermitt Or.",42.054833,-117.4605,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"82c0948b-854f-431e-952a-d30e94571c38",NA,NA,"US","washington","ferry",NA,"Okanogan Valley; National Forest Rad 2030. 1 mile north of Old Stage trailhead turnoff",48.213056,-118.4375,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"a4a5cc34-cd3a-4545-be26-7fe1014f8fc9",NA,"North America","US","new mexico","luna",NA,"Devil's Backbone Geologic Area",32.8666666667,-107.8666666667,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"9242c658-23e4-483e-bc2b-18eab2ed4d1b",NA,NA,"US","idaho","idaho",NA,"New Perce National Forest, above Selways Falls at Race Creek campground vicinity.",46.044367,-115.283667,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"b0b1fadd-6b54-4a41-8609-bd1154f362f7",NA,NA,"US","idaho","twin falls",NA,"Specimen was collected 8 km South of Salmon Falls Dam on China Creek Rd.",42.137541,-114.777052,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"6b7c4f5e-6d9a-46fd-ad8a-a875943a7b1f",NA,NA,"US","nevada","elko",NA,"Wildhorse Crossing campgrounds. Humboldt-Toiyabe National Forest.",41.72341,-115.89319,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"8f501c97-db2b-47b3-aca1-922a6f1d2af4",NA,"North America","US","new mexico","taos",NA,"Sangre de Cristo Mountains, 2.8 miles NE of New Mexico Highway 230 along New Mexico Highway 150 (road to Taos Ski Valley)",36.55,-105.5333333333,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"782ca150-9aae-4d48-9274-c7f1a2f8933c",NA,NA,"US","montana","sweet grass",NA,"Big Timber; 20 mi NW.",45.83494,-109.955465,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"c93528bd-2e59-4ea1-899a-0af6437aaeb0",NA,NA,"US","utah","duchesne",NA,"Reader Fen,approximately 3km south of Chepeta Lake and 55km northwest of Whiterocks, UT, off UTE 171 Road. Located in upper meadow, near rocky site.",40.770462,-110.141863,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"d32d208e-b5a7-47f8-bfff-37be6d9c5dba",NA,NA,"US","iowa","scott",NA,"Boy Scout Camp",41.774718,-90.792273,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"18bb81ef-36ec-41c5-a1b4-f7ba47347bf8",NA,NA,"US","idaho","bannock",NA,"Near East Fork Mink Creek Northwest of Scout Mountain.",42.708167,-112.362067,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"ba4e5dd6-808e-4a01-a39a-e81c14a14b33",NA,NA,"US","nevada","elko",NA,"Haystack Creek Road, Forest Service Road 930. 4.4 miles from Highway 225.",41.803139,-115.881333,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"cc7f586a-d046-40d0-b12f-140d39449ff0",NA,NA,"US","arizona","coconino",NA,"Coconino National Forest, NW of Flagstaff, W of San Francisco Peaks, at Hart Prairie Tank, 2.1 mi N of US Highway 180/ FR 151 on FR 151 (Hart Prairie Rd).",35.3175,-111.7459,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"b9a06cb0-3dab-42fc-aa94-dc7878c35595",NA,NA,"US","arizona","coconino",NA,"Coconino National Forest, Jcn Highway 180 / Snowbowl Rd;",35.00028,-111.66667,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"b3e51268-6db2-4d1e-85d5-4b8fe0fde290",NA,NA,"US","idaho","owyhee",NA,"along Mud Flat Road",42.606233,-116.537417,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"9afb0d77-5c29-4abd-a82a-11b2cfa29f2b",NA,NA,"US","arizona","coconino",NA,"2 mi W of Flagstaff;",35.198055,-111.686063,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"6424bc85-f96d-4b1c-abf3-5c92fe5e1298",NA,NA,"US","utah","cache",NA,"W of Garden City, along US 89 and Beaver Creek, Wasatch-Cache National Forest",41.95444444,-111.5425,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"1366901f-47c9-4221-895c-eb2966928c8b",NA,NA,"US","new mexico","sandoval",NA,"Valle Grande. South Mountain",35.85,-106.5,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"1c4f9998-6c61-42c8-9a6c-dedce9b90408",NA,NA,"US","new mexico","sandoval",NA,"FS rd 376, near La Cueva off Hwy 126.",35.877445,-106.687275,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"bc600b51-596c-4533-bdbe-3b9cc268055a",NA,NA,"US","montana","park",NA,"Gallatin Range; Gallatin National Forest; along Big Creek or Forest Road 2500, ca 31 air mi SW Livingston.",45.3046,-110.9392,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"2a6793ab-385d-47a9-8d48-0141182ef1ce",NA,NA,"US","new mexico","grant",NA,"Hwy 15, N Pinos Altos, above Cherry Creek",32.9072854472985,-108.235345648793,"Achillea millefolium","Achillea","millefolium",NA,"idb"
"2f1d8161-2428-4cf8-b152-b2b8f8b6108c",NA,NA,"US","north dakota","williams","New Town",NA,47.902771,-102.426346,"Achillea millefolium","Achillea","millefolium",NA,"idb"
